payment_id,invoice_id,customer_id,payment_date,amount_paid,method,status
PAY00000418,INV0000418,C10027,2024-07-02,899.0,ach,settled
PAY00000419,INV0000419,C10027,2024-08-02,889.0,ach,settled
PAY00000420,INV0000420,C10027,2024-09-01,674.25,ach,settled
PAY00000421,INV0000421,C10027,2024-10-08,899.0,wire,settled
PAY00000422,INV0000422,C10027,2024-11-06,764.15,wire,settled
PAY00000423,INV0000423,C10027,2024-12-11,809.1,ach,settled
PAY00000424,INV0000424,C10027,2025-01-06,809.1,card,settled
PAY00000425,INV0000425,C10027,2025-02-04,764.15,card,settled
PAY00000426,INV0000426,C10027,2025-03-02,889.0,wire,settled
PAY00000427,INV0000427,C10027,2025-04-03,809.1,wire,settled
PAY00000428,INV0000428,C10027,2025-05-01,764.15,wire,settled
PAY00000429,INV0000429,C10027,2025-06-02,809.1,wire,settled
PAY00000430,INV0000430,C10027,2025-07-02,719.2,ach,settled
PAY00000431,INV0000431,C10027,2025-08-01,874.0,card,settled
PAY00000432,INV0000432,C10027,2025-09-04,889.0,ach,settled
PAY00000433,INV0000433,C10028,2023-01-02,194.0,wire,settled
PAY00000434,INV0000434,C10028,2023-02-01,184.0,wire,settled
PAY00000435,INV0000435,C10028,2023-03-03,199.0,ach,settled
PAY00000436,INV0000436,C10028,2023-04-08,149.25,ach,settled
PAY00000437,INV0000437,C10028,2023-05-02,199.0,card,settled
PAY00000438,INV0000438,C10028,2023-06-01,199.0,ach,settled
PAY00000439,INV0000439,C10028,2023-07-02,159.2,wire,settled
PAY00000440,INV0000440,C10028,,0.0,,failed
PAY00000441,INV0000441,C10028,2023-09-08,199.0,ach,settled
PAY00000442,INV0000442,C10028,2023-09-01,174.0,wire,settled
PAY00000443,INV0000443,C10028,2023-10-08,199.0,ach,settled
PAY00000444,INV0000444,C10028,2023-11-02,169.15,card,settled
PAY00000445,INV0000445,C10028,2023-12-02,199.0,card,settled
PAY00000446,INV0000446,C10028,2024-01-11,189.0,ach,settled
PAY00000447,INV0000447,C10028,2024-02-03,189.0,card,settled
PAY00000448,INV0000448,C10028,2024-03-08,149.25,ach,settled
PAY00000449,INV0000449,C10028,2024-04-02,169.15,ach,settled
PAY00000450,INV0000450,C10028,2024-05-01,169.15,ach,settled
PAY00000451,INV0000451,C10028,2024-06-11,174.0,wire,settled
PAY00000452,INV0000452,C10028,2024-07-04,149.25,wire,settled
PAY00000453,INV0000453,C10028,2024-08-03,199.0,ach,settled
PAY00000454,INV0000454,C10028,2024-09-02,199.0,wire,settled
PAY00000455,INV0000455,C10028,2024-10-02,159.2,card,settled
PAY00000456,INV0000456,C10028,,0.0,,failed
PAY00000457,INV0000457,C10028,2024-12-03,149.25,ach,settled
PAY00000458,INV0000458,C10028,2025-01-01,179.1,wire,settled
PAY00000459,INV0000459,C10028,2025-02-06,169.15,ach,settled
PAY00000460,INV0000460,C10028,2025-03-01,179.1,card,settled
PAY00000461,INV0000461,C10028,2025-04-03,184.0,card,settled
PAY00000462,INV0000462,C10028,2025-05-03,184.0,wire,settled
PAY00000463,INV0000463,C10028,2025-06-11,194.0,wire,settled
PAY00000464,INV0000464,C10028,2025-07-01,199.0,card,settled
PAY00000465,INV0000465,C10028,2025-08-06,199.0,wire,settled
PAY00000466,INV0000466,C10028,2025-09-03,159.2,wire,settled
PAY00000467,INV0000467,C10029,2025-02-02,49.0,wire,settled
PAY00000468,INV0000468,C10029,2025-03-01,49.0,card,settled
PAY00000469,INV0000469,C10029,2025-04-02,49.0,ach,settled
PAY00000470,INV0000470,C10029,2025-05-02,41.65,card,settled
PAY00000471,INV0000471,C10029,2025-06-01,41.65,wire,settled
PAY00000472,INV0000472,C10029,2025-07-01,44.0,wire,settled
PAY00000473,INV0000473,C10029,2025-08-03,34.0,card,settled
PAY00000474,INV0000474,C10029,2025-09-03,41.65,wire,settled
PAY00000475,INV0000475,C10030,2024-03-03,199.0,wire,settled
PAY00000476,INV0000476,C10030,2024-04-03,179.1,wire,settled
PAY00000477,INV0000477,C10030,2024-05-03,199.0,ach,settled
PAY00000478,INV0000478,C10030,2024-06-01,169.15,card,settled
PAY00000479,INV0000479,C10030,2024-07-02,149.25,wire,settled
PAY00000480,INV0000480,C10030,2024-08-01,199.0,ach,settled
PAY00000481,INV0000481,C10030,2024-09-01,169.15,wire,settled
PAY00000482,INV0000482,C10030,2024-10-02,169.15,ach,settled
PAY00000483,INV0000483,C10030,2024-11-11,199.0,wire,settled
PAY00000484,INV0000484,C10030,2024-12-31,194.0,card,settled
PAY00000485,INV0000485,C10030,2025-01-03,149.25,wire,settled
PAY00000486,INV0000486,C10030,2025-02-01,174.0,wire,settled
PAY00000487,INV0000487,C10030,2025-03-01,149.25,ach,settled
PAY00000488,INV0000488,C10030,2025-04-08,149.25,wire,settled
PAY00000489,INV0000489,C10030,2025-05-01,199.0,card,settled
PAY00000490,INV0000490,C10030,2025-06-01,184.0,wire,settled
PAY00000491,INV0000491,C10030,2025-07-01,194.0,card,settled
PAY00000492,INV0000492,C10030,2025-08-03,194.0,wire,settled
PAY00000493,INV0000493,C10030,2025-09-04,184.0,card,settled
PAY00000494,INV0000494,C10031,2023-02-02,174.0,ach,settled
PAY00000495,INV0000495,C10031,2023-03-06,199.0,card,settled
PAY00000496,INV0000496,C10031,2023-04-01,199.0,wire,settled
PAY00000497,INV0000497,C10031,2023-05-01,169.15,ach,settled
PAY00000498,INV0000498,C10031,2023-06-01,199.0,wire,settled
PAY00000499,INV0000499,C10031,2023-07-02,159.2,ach,settled
PAY00000500,INV0000500,C10031,2023-08-08,189.0,ach,settled
PAY00000501,INV0000501,C10031,2023-09-16,159.2,ach,settled
PAY00000502,INV0000502,C10031,2023-10-01,179.1,ach,settled
PAY00000503,INV0000503,C10031,2023-11-02,159.2,ach,settled
PAY00000504,INV0000504,C10031,2023-11-01,719.2,wire,settled
PAY00000505,INV0000505,C10031,2023-12-01,719.2,card,settled
PAY00000506,INV0000506,C10031,2024-01-03,874.0,card,settled
PAY00000507,INV0000507,C10031,2024-02-04,764.15,ach,settled
PAY00000508,INV0000508,C10031,2024-03-06,884.0,card,settled
PAY00000509,INV0000509,C10031,2024-04-03,894.0,card,settled
PAY00000510,INV0000510,C10031,2024-05-04,674.25,wire,settled
PAY00000511,INV0000511,C10031,2024-06-03,894.0,ach,settled
PAY00000512,INV0000512,C10031,2024-07-02,809.1,card,settled
PAY00000513,INV0000513,C10031,2024-08-16,899.0,card,settled
PAY00000514,INV0000514,C10031,2024-09-16,809.1,wire,settled
PAY00000515,INV0000515,C10031,2024-10-08,874.0,wire,settled
PAY00000516,INV0000516,C10031,2024-11-08,899.0,wire,settled
PAY00000517,INV0000517,C10031,,0.0,,failed
PAY00000518,INV0000518,C10031,2025-01-02,899.0,card,settled
PAY00000519,INV0000519,C10031,2025-02-01,874.0,wire,settled
PAY00000520,INV0000520,C10031,2025-03-01,899.0,card,settled
PAY00000521,INV0000521,C10031,2025-04-01,889.0,card,settled
PAY00000522,INV0000522,C10031,2025-05-01,809.1,wire,settled
PAY00000523,INV0000523,C10031,2025-06-01,899.0,ach,settled
PAY00000524,INV0000524,C10031,2025-07-08,899.0,ach,settled
PAY00000525,INV0000525,C10031,2025-08-01,884.0,ach,settled
PAY00000526,INV0000526,C10031,,0.0,,failed
PAY00000527,INV0000527,C10032,,0.0,,failed
PAY00000528,INV0000528,C10032,2025-01-03,44.1,ach,settled
PAY00000529,INV0000529,C10032,2025-02-16,44.0,ach,settled
PAY00000530,INV0000530,C10032,2025-03-01,44.0,card,settled
PAY00000531,INV0000531,C10032,2025-04-08,36.75,ach,settled
PAY00000532,INV0000532,C10032,2025-05-01,49.0,card,settled
PAY00000533,INV0000533,C10032,2025-06-02,24.0,wire,settled
PAY00000534,INV0000534,C10032,2025-07-11,39.0,ach,settled
PAY00000535,INV0000535,C10032,2025-08-02,44.1,card,settled
PAY00000536,INV0000536,C10032,2025-09-01,24.0,card,settled
PAY00000537,INV0000537,C10033,2023-11-02,199.0,wire,settled
PAY00000538,INV0000538,C10033,2023-12-03,199.0,ach,settled
PAY00000539,INV0000539,C10033,2024-01-06,199.0,card,settled
PAY00000540,INV0000540,C10033,2024-02-11,194.0,card,settled
PAY00000541,INV0000541,C10033,2024-03-01,199.0,card,settled
PAY00000542,INV0000542,C10033,,0.0,,failed
PAY00000543,INV0000543,C10033,2024-05-03,179.1,ach,settled
PAY00000544,INV0000544,C10033,2024-06-02,189.0,ach,settled
PAY00000545,INV0000545,C10033,,0.0,,failed
PAY00000546,INV0000546,C10033,2024-08-02,199.0,ach,settled
PAY00000547,INV0000547,C10033,2024-09-01,189.0,wire,settled
PAY00000548,INV0000548,C10033,2024-10-04,199.0,ach,settled
PAY00000549,INV0000549,C10033,2024-11-04,174.0,ach,settled
PAY00000550,INV0000550,C10033,2024-12-02,184.0,card,settled
PAY00000551,INV0000551,C10033,2025-01-01,194.0,card,settled
PAY00000552,INV0000552,C10033,2025-02-02,199.0,card,settled
PAY00000553,INV0000553,C10033,2025-03-16,194.0,ach,settled
PAY00000554,INV0000554,C10033,2025-04-02,159.2,wire,settled
PAY00000555,INV0000555,C10033,2025-05-06,189.0,ach,settled
PAY00000556,INV0000556,C10033,2025-06-08,194.0,ach,settled
PAY00000557,INV0000557,C10033,2025-07-01,149.25,ach,settled
PAY00000558,INV0000558,C10033,2025-08-04,189.0,card,settled
PAY00000559,INV0000559,C10033,2025-09-02,199.0,ach,settled
PAY00000560,INV0000560,C10034,2025-04-02,39.0,wire,settled
PAY00000561,INV0000561,C10034,2025-05-01,36.75,ach,settled
PAY00000562,INV0000562,C10034,2025-06-01,39.2,wire,settled
PAY00000563,INV0000563,C10035,2023-06-11,39.2,ach,settled
PAY00000564,INV0000564,C10035,2023-07-03,49.0,wire,settled
PAY00000565,INV0000565,C10035,2023-08-03,34.0,wire,settled
PAY00000566,INV0000566,C10035,2023-09-08,44.0,card,settled
PAY00000567,INV0000567,C10035,2023-10-06,34.0,wire,settled
PAY00000568,INV0000568,C10035,2023-11-16,41.65,ach,settled
PAY00000569,INV0000569,C10035,2023-11-03,674.25,wire,settled
PAY00000570,INV0000570,C10035,2023-12-03,899.0,ach,settled
PAY00000571,INV0000571,C10035,2024-01-03,809.1,ach,settled
PAY00000572,INV0000572,C10035,2024-02-04,719.2,ach,settled
PAY00000573,INV0000573,C10035,2024-03-06,899.0,wire,settled
PAY00000574,INV0000574,C10035,2024-04-04,899.0,ach,settled
PAY00000575,INV0000575,C10035,2024-05-03,899.0,wire,settled
PAY00000576,INV0000576,C10035,2024-06-04,899.0,ach,settled
PAY00000577,INV0000577,C10035,2024-07-06,874.0,ach,settled
PAY00000578,INV0000578,C10035,2024-08-01,894.0,wire,settled
PAY00000579,INV0000579,C10035,2024-09-01,874.0,ach,settled
PAY00000580,INV0000580,C10035,2024-10-06,899.0,wire,settled
PAY00000581,INV0000581,C10035,2024-11-02,899.0,ach,settled
PAY00000582,INV0000582,C10035,2024-12-01,894.0,wire,settled
PAY00000583,INV0000583,C10035,2025-01-04,674.25,wire,settled
PAY00000584,INV0000584,C10035,2025-02-02,899.0,ach,settled
PAY00000585,INV0000585,C10035,2025-03-02,894.0,ach,settled
PAY00000586,INV0000586,C10035,2025-04-01,809.1,wire,settled
PAY00000587,INV0000587,C10035,2025-05-02,809.1,card,settled
PAY00000588,INV0000588,C10035,2025-06-03,719.2,wire,settled
PAY00000589,INV0000589,C10035,2025-07-02,674.25,wire,settled
PAY00000590,INV0000590,C10035,2025-08-02,889.0,card,settled
PAY00000591,INV0000591,C10035,2025-09-01,899.0,card,settled
PAY00000592,INV0000592,C10036,2023-07-02,899.0,card,settled
PAY00000593,INV0000593,C10036,2023-08-01,884.0,ach,settled
PAY00000594,INV0000594,C10036,2023-09-06,884.0,ach,settled
PAY00000595,INV0000595,C10036,2023-10-01,889.0,card,settled
PAY00000596,INV0000596,C10036,2023-11-01,899.0,ach,settled
PAY00000597,INV0000597,C10036,2023-12-01,809.1,ach,settled
PAY00000598,INV0000598,C10036,2024-01-04,874.0,card,settled
PAY00000599,INV0000599,C10036,2024-01-02,199.0,ach,settled
PAY00000600,INV0000600,C10036,2024-02-08,194.0,ach,settled
PAY00000601,INV0000601,C10036,2024-03-02,179.1,card,settled
PAY00000602,INV0000602,C10036,2024-04-01,199.0,card,settled
PAY00000603,INV0000603,C10036,2024-05-02,174.0,wire,settled
PAY00000604,INV0000604,C10036,2024-06-01,189.0,ach,settled
PAY00000605,INV0000605,C10036,2024-07-02,149.25,card,settled
PAY00000606,INV0000606,C10036,2024-08-04,169.15,ach,settled
PAY00000607,INV0000607,C10036,2024-09-01,199.0,ach,settled
PAY00000608,INV0000608,C10036,2024-10-01,199.0,card,settled
PAY00000609,INV0000609,C10036,,0.0,,failed
PAY00000610,INV0000610,C10036,2024-12-08,199.0,card,settled
PAY00000611,INV0000611,C10036,2025-01-01,199.0,wire,settled
PAY00000612,INV0000612,C10036,2025-02-02,149.25,ach,settled
PAY00000613,INV0000613,C10036,2025-03-01,199.0,wire,settled
PAY00000614,INV0000614,C10036,2025-04-01,174.0,card,settled
PAY00000615,INV0000615,C10036,2025-05-03,194.0,ach,settled
PAY00000616,INV0000616,C10036,2025-06-02,169.15,wire,settled
PAY00000617,INV0000617,C10036,,0.0,,failed
PAY00000618,INV0000618,C10036,2025-08-06,174.0,card,settled
PAY00000619,INV0000619,C10036,2025-09-02,169.15,ach,settled
PAY00000620,INV0000620,C10037,2025-08-01,49.0,wire,settled
PAY00000621,INV0000621,C10037,2025-09-01,49.0,card,settled
PAY00000622,INV0000622,C10038,2023-04-01,199.0,ach,settled
PAY00000623,INV0000623,C10038,2023-05-02,179.1,wire,settled
PAY00000624,INV0000624,C10038,2023-06-01,199.0,card,settled
PAY00000625,INV0000625,C10038,2023-07-01,149.25,card,settled
PAY00000626,INV0000626,C10038,2023-08-01,199.0,card,settled
PAY00000627,INV0000627,C10038,2023-09-06,179.1,card,settled
PAY00000628,INV0000628,C10038,2023-10-03,184.0,wire,settled
PAY00000629,INV0000629,C10038,2023-11-02,174.0,wire,settled
PAY00000630,INV0000630,C10038,2023-12-01,199.0,ach,settled
PAY00000631,INV0000631,C10038,2024-01-01,159.2,ach,settled
PAY00000632,INV0000632,C10038,2024-02-01,179.1,ach,settled
PAY00000633,INV0000633,C10038,2024-03-02,149.25,card,settled
PAY00000634,INV0000634,C10038,2024-04-04,169.15,card,settled
PAY00000635,INV0000635,C10038,2024-05-02,194.0,ach,settled
PAY00000636,INV0000636,C10038,,0.0,,failed
PAY00000637,INV0000637,C10038,2024-07-08,199.0,card,settled
PAY00000638,INV0000638,C10038,,0.0,,failed
PAY00000639,INV0000639,C10038,2024-09-01,199.0,wire,settled
PAY00000640,INV0000640,C10038,2024-10-02,169.15,ach,settled
PAY00000641,INV0000641,C10038,2024-11-01,199.0,ach,settled
PAY00000642,INV0000642,C10038,2024-12-01,199.0,wire,settled
PAY00000643,INV0000643,C10038,2025-01-02,199.0,ach,settled
PAY00000644,INV0000644,C10038,2025-02-04,159.2,card,settled
PAY00000645,INV0000645,C10038,2025-03-02,179.1,wire,settled
PAY00000646,INV0000646,C10038,2025-04-03,169.15,ach,settled
PAY00000647,INV0000647,C10038,2025-05-06,199.0,wire,settled
PAY00000648,INV0000648,C10038,2025-06-03,199.0,card,settled
PAY00000649,INV0000649,C10038,2025-07-11,174.0,wire,settled
PAY00000650,INV0000650,C10038,2025-08-01,199.0,ach,settled
PAY00000651,INV0000651,C10038,2025-09-04,199.0,ach,settled
PAY00000652,INV0000652,C10039,2025-02-04,149.25,card,settled
PAY00000653,INV0000653,C10039,2025-03-03,199.0,card,settled
PAY00000654,INV0000654,C10039,2025-04-02,159.2,ach,settled
PAY00000655,INV0000655,C10039,2025-05-06,199.0,ach,settled
PAY00000656,INV0000656,C10039,2025-06-02,179.1,ach,settled
PAY00000657,INV0000657,C10039,2025-07-01,149.25,card,settled
PAY00000658,INV0000658,C10039,2025-08-01,199.0,wire,settled
PAY00000659,INV0000659,C10039,2025-09-04,199.0,wire,settled
PAY00000660,INV0000660,C10040,2023-07-01,39.0,wire,settled
PAY00000661,INV0000661,C10040,2023-08-03,39.2,card,settled
PAY00000662,INV0000662,C10040,2023-09-02,41.65,ach,settled
PAY00000663,INV0000663,C10040,2023-10-02,39.2,card,settled
PAY00000664,INV0000664,C10040,2023-11-02,49.0,card,settled
PAY00000665,INV0000665,C10040,2023-12-02,39.2,ach,settled
PAY00000666,INV0000666,C10040,2024-01-01,49.0,card,settled
PAY00000667,INV0000667,C10040,2024-02-01,34.0,card,settled
PAY00000668,INV0000668,C10040,2024-03-03,44.0,ach,settled
PAY00000669,INV0000669,C10040,2024-04-06,34.0,wire,settled
PAY00000670,INV0000670,C10040,2024-05-02,49.0,ach,settled
PAY00000671,INV0000671,C10040,2024-06-01,49.0,wire,settled
PAY00000672,INV0000672,C10040,2024-07-03,41.65,ach,settled
PAY00000673,INV0000673,C10040,2024-08-01,44.1,ach,settled
PAY00000674,INV0000674,C10040,,0.0,,failed
PAY00000675,INV0000675,C10040,2024-10-01,41.65,card,settled
PAY00000676,INV0000676,C10040,2024-11-02,49.0,wire,settled
PAY00000677,INV0000677,C10040,2024-12-01,49.0,wire,settled
PAY00000678,INV0000678,C10040,2025-01-02,49.0,card,settled
PAY00000679,INV0000679,C10040,2025-02-01,44.0,card,settled
PAY00000680,INV0000680,C10040,2025-03-16,24.0,ach,settled
PAY00000681,INV0000681,C10040,2025-04-03,49.0,card,settled
PAY00000682,INV0000682,C10040,2025-05-02,49.0,wire,settled
PAY00000683,INV0000683,C10040,2025-06-01,39.0,wire,settled
PAY00000684,INV0000684,C10040,2025-07-02,41.65,card,settled
PAY00000685,INV0000685,C10040,2025-08-03,49.0,wire,settled
PAY00000686,INV0000686,C10040,2025-09-01,24.0,wire,settled
PAY00000687,INV0000687,C10041,2025-08-02,199.0,wire,settled
PAY00000688,INV0000688,C10041,2025-09-03,159.2,ach,settled
PAY00000689,INV0000689,C10042,2023-10-01,174.0,card,settled
PAY00000690,INV0000690,C10042,2023-11-02,199.0,ach,settled
PAY00000691,INV0000691,C10042,2023-12-01,169.15,wire,settled
PAY00000692,INV0000692,C10042,2024-01-01,169.15,card,settled
PAY00000693,INV0000693,C10042,2024-02-01,184.0,card,settled
PAY00000694,INV0000694,C10042,2024-03-01,199.0,wire,settled
PAY00000695,INV0000695,C10042,2024-04-06,179.1,ach,settled
PAY00000696,INV0000696,C10042,2024-05-01,174.0,wire,settled
PAY00000697,INV0000697,C10042,2024-06-03,199.0,card,settled
PAY00000698,INV0000698,C10042,2024-07-03,169.15,ach,settled
PAY00000699,INV0000699,C10042,2024-08-01,174.0,wire,settled
PAY00000700,INV0000700,C10042,2024-09-06,199.0,ach,settled
PAY00000701,INV0000701,C10042,2024-10-01,199.0,wire,settled
PAY00000702,INV0000702,C10042,2024-11-02,149.25,wire,settled
PAY00000703,INV0000703,C10042,2024-12-03,199.0,wire,settled
PAY00000704,INV0000704,C10043,2023-11-16,889.0,card,settled
PAY00000705,INV0000705,C10043,2023-12-08,899.0,card,settled
PAY00000706,INV0000706,C10043,2024-01-06,899.0,wire,settled
PAY00000707,INV0000707,C10043,2024-02-01,899.0,card,settled
PAY00000708,INV0000708,C10043,2024-03-03,899.0,ach,settled
PAY00000709,INV0000709,C10043,2024-04-01,809.1,card,settled
PAY00000710,INV0000710,C10043,2024-05-02,899.0,wire,settled
PAY00000711,INV0000711,C10044,2023-07-02,189.0,ach,settled
PAY00000712,INV0000712,C10044,2023-08-01,199.0,wire,settled
PAY00000713,INV0000713,C10044,2023-09-06,174.0,wire,settled
PAY00000714,INV0000714,C10044,2023-10-01,199.0,wire,settled
PAY00000715,INV0000715,C10044,2023-11-01,179.1,ach,settled
PAY00000716,INV0000716,C10044,2023-12-03,199.0,wire,settled
PAY00000717,INV0000717,C10044,2024-01-11,199.0,card,settled
PAY00000718,INV0000718,C10044,2024-02-04,179.1,ach,settled
PAY00000719,INV0000719,C10044,2024-03-31,159.2,card,settled
PAY00000720,INV0000720,C10044,2024-04-01,199.0,card,settled
PAY00000721,INV0000721,C10044,2024-05-06,169.15,wire,settled
PAY00000722,INV0000722,C10044,2024-06-16,189.0,card,settled
PAY00000723,INV0000723,C10044,2024-07-26,199.0,wire,settled
PAY00000724,INV0000724,C10044,2024-08-03,174.0,wire,settled
PAY00000725,INV0000725,C10044,2024-09-03,169.15,card,settled
PAY00000726,INV0000726,C10044,2024-10-06,174.0,wire,settled
PAY00000727,INV0000727,C10044,2024-11-02,179.1,ach,settled
PAY00000728,INV0000728,C10044,2024-12-06,199.0,ach,settled
PAY00000729,INV0000729,C10044,2025-01-02,149.25,card,settled
PAY00000730,INV0000730,C10044,2025-02-26,149.25,wire,settled
PAY00000731,INV0000731,C10044,2025-03-02,149.25,wire,settled
PAY00000732,INV0000732,C10044,2025-04-03,199.0,ach,settled
PAY00000733,INV0000733,C10044,2025-05-11,189.0,wire,settled
PAY00000734,INV0000734,C10044,2025-06-02,169.15,ach,settled
PAY00000735,INV0000735,C10044,2025-07-08,194.0,ach,settled
PAY00000736,INV0000736,C10044,2025-08-04,199.0,wire,settled
PAY00000737,INV0000737,C10044,2025-09-02,199.0,card,settled
PAY00000738,INV0000738,C10045,2024-04-04,36.75,card,settled
PAY00000739,INV0000739,C10045,2024-05-04,44.0,card,settled
PAY00000740,INV0000740,C10045,2024-06-01,49.0,ach,settled
PAY00000741,INV0000741,C10045,2024-07-16,36.75,wire,settled
PAY00000742,INV0000742,C10045,2024-08-02,49.0,card,settled
PAY00000743,INV0000743,C10045,2024-09-11,49.0,wire,settled
PAY00000744,INV0000744,C10045,2024-10-03,34.0,wire,settled
PAY00000745,INV0000745,C10045,2024-11-02,34.0,wire,settled
PAY00000746,INV0000746,C10045,2024-12-02,44.0,wire,settled
PAY00000747,INV0000747,C10045,2025-01-01,49.0,ach,settled
PAY00000748,INV0000748,C10045,2025-02-03,49.0,wire,settled
PAY00000749,INV0000749,C10045,2025-03-06,49.0,ach,settled
PAY00000750,INV0000750,C10045,2025-04-01,49.0,card,settled
PAY00000751,INV0000751,C10045,2025-05-01,44.1,ach,settled
PAY00000752,INV0000752,C10045,2025-06-03,41.65,card,settled
PAY00000753,INV0000753,C10045,2025-07-16,49.0,wire,settled
PAY00000754,INV0000754,C10045,2025-08-02,34.0,card,settled
PAY00000755,INV0000755,C10045,2025-09-21,41.65,ach,settled
PAY00000756,INV0000756,C10046,2024-07-04,899.0,wire,settled
PAY00000757,INV0000757,C10046,2024-08-02,899.0,ach,settled
PAY00000758,INV0000758,C10046,2024-09-01,719.2,ach,settled
PAY00000759,INV0000759,C10046,2024-10-06,899.0,wire,settled
PAY00000760,INV0000760,C10046,2024-11-02,899.0,wire,settled
PAY00000761,INV0000761,C10046,2024-12-01,884.0,ach,settled
PAY00000762,INV0000762,C10046,2025-01-03,889.0,wire,settled
PAY00000763,INV0000763,C10046,2025-02-04,764.15,wire,settled
PAY00000764,INV0000764,C10046,2025-03-06,884.0,ach,settled
