invoice_id,subscription_id,customer_id,invoice_date,amount,discount_type,discount_value,net_amount,currency
INV0000345,S000025,C10022,2025-05-01,49.0,AMOUNT,5.0,44.0,USD
INV0000346,S000025,C10022,2025-06-01,49.0,AMOUNT,15.0,34.0,USD
INV0000347,S000025,C10022,2025-07-01,49.0,,0.0,49.0,USD
INV0000348,S000025,C10022,2025-08-01,49.0,,0.0,49.0,USD
INV0000349,S000025,C10022,2025-09-01,49.0,,0.0,49.0,USD
INV0000350,S000026,C10023,2025-07-01,49.0,PERCENT,9.8,39.2,USD
INV0000351,S000026,C10023,2025-08-01,49.0,PERCENT,4.9,44.1,USD
INV0000352,S000027,C10023,2025-09-01,49.0,PERCENT,9.8,39.2,USD
INV0000353,S000028,C10024,2024-05-01,199.0,AMOUNT,15.0,184.0,USD
INV0000354,S000028,C10024,2024-06-01,199.0,PERCENT,49.75,149.25,USD
INV0000355,S000028,C10024,2024-07-01,199.0,AMOUNT,5.0,194.0,USD
INV0000356,S000028,C10024,2024-08-01,199.0,,0.0,199.0,USD
INV0000357,S000028,C10024,2024-09-01,199.0,AMOUNT,5.0,194.0,USD
INV0000358,S000028,C10024,2024-10-01,199.0,PERCENT,19.9,179.1,USD
INV0000359,S000028,C10024,2024-11-01,199.0,AMOUNT,10.0,189.0,USD
INV0000360,S000028,C10024,2024-12-01,199.0,,0.0,199.0,USD
INV0000361,S000028,C10024,2025-01-01,199.0,PERCENT,29.85,169.15,USD
INV0000362,S000028,C10024,2025-02-01,199.0,,0.0,199.0,USD
INV0000363,S000028,C10024,2025-03-01,199.0,,0.0,199.0,USD
INV0000364,S000028,C10024,2025-04-01,199.0,,0.0,199.0,USD
INV0000365,S000028,C10024,2025-05-01,199.0,PERCENT,49.75,149.25,USD
INV0000366,S000028,C10024,2025-06-01,199.0,PERCENT,29.85,169.15,USD
INV0000367,S000028,C10024,2025-07-01,199.0,AMOUNT,15.0,184.0,USD
INV0000368,S000028,C10024,2025-08-01,199.0,PERCENT,29.85,169.15,USD
INV0000369,S000028,C10024,2025-09-01,199.0,,0.0,199.0,USD
INV0000370,S000029,C10025,2023-03-01,199.0,,0.0,199.0,USD
INV0000371,S000029,C10025,2023-04-01,199.0,,0.0,199.0,USD
INV0000372,S000029,C10025,2023-05-01,199.0,AMOUNT,5.0,194.0,USD
INV0000373,S000029,C10025,2023-06-01,199.0,AMOUNT,5.0,194.0,USD
INV0000374,S000029,C10025,2023-07-01,199.0,PERCENT,39.8,159.2,USD
INV0000375,S000029,C10025,2023-08-01,199.0,PERCENT,49.75,149.25,USD
INV0000376,S000029,C10025,2023-09-01,199.0,,0.0,199.0,USD
INV0000377,S000029,C10025,2023-10-01,199.0,AMOUNT,5.0,194.0,USD
INV0000378,S000029,C10025,2023-11-01,199.0,,0.0,199.0,USD
INV0000379,S000029,C10025,2023-12-01,199.0,PERCENT,49.75,149.25,USD
INV0000380,S000029,C10025,2024-01-01,199.0,AMOUNT,10.0,189.0,USD
INV0000381,S000029,C10025,2024-02-01,199.0,AMOUNT,10.0,189.0,USD
INV0000382,S000029,C10025,2024-03-01,199.0,,0.0,199.0,USD
INV0000383,S000029,C10025,2024-04-01,199.0,AMOUNT,5.0,194.0,USD
INV0000384,S000029,C10025,2024-05-01,199.0,AMOUNT,15.0,184.0,USD
INV0000385,S000029,C10025,2024-06-01,199.0,,0.0,199.0,USD
INV0000386,S000029,C10025,2024-07-01,199.0,PERCENT,39.8,159.2,USD
INV0000387,S000029,C10025,2024-08-01,199.0,PERCENT,49.75,149.25,USD
INV0000388,S000029,C10025,2024-09-01,199.0,PERCENT,29.85,169.15,USD
INV0000389,S000029,C10025,2024-10-01,199.0,PERCENT,49.75,149.25,USD
INV0000390,S000029,C10025,2024-11-01,199.0,AMOUNT,10.0,189.0,USD
INV0000391,S000029,C10025,2024-12-01,199.0,,0.0,199.0,USD
INV0000392,S000029,C10025,2025-01-01,199.0,PERCENT,29.85,169.15,USD
INV0000393,S000029,C10025,2025-02-01,199.0,,0.0,199.0,USD
INV0000394,S000029,C10025,2025-03-01,199.0,,0.0,199.0,USD
INV0000395,S000029,C10025,2025-04-01,199.0,PERCENT,39.8,159.2,USD
INV0000396,S000029,C10025,2025-05-01,199.0,,0.0,199.0,USD
INV0000397,S000029,C10025,2025-06-01,199.0,,0.0,199.0,USD
INV0000398,S000029,C10025,2025-07-01,199.0,AMOUNT,5.0,194.0,USD
INV0000399,S000029,C10025,2025-08-01,199.0,AMOUNT,5.0,194.0,USD
INV0000400,S000029,C10025,2025-09-01,199.0,PERCENT,29.85,169.15,USD
INV0000401,S000030,C10026,2025-04-01,199.0,PERCENT,39.8,159.2,USD
INV0000402,S000030,C10026,2025-05-01,199.0,PERCENT,29.85,169.15,USD
INV0000403,S000030,C10026,2025-06-01,199.0,AMOUNT,5.0,194.0,USD
INV0000404,S000030,C10026,2025-07-01,199.0,,0.0,199.0,USD
INV0000405,S000030,C10026,2025-08-01,199.0,PERCENT,19.9,179.1,USD
INV0000406,S000030,C10026,2025-09-01,199.0,PERCENT,49.75,149.25,USD
INV0000407,S000031,C10027,2023-09-01,49.0,,0.0,49.0,USD
INV0000408,S000031,C10027,2023-10-01,49.0,AMOUNT,15.0,34.0,USD
INV0000409,S000031,C10027,2023-11-01,49.0,,0.0,49.0,USD
INV0000410,S000031,C10027,2023-12-01,49.0,PERCENT,12.25,36.75,USD
INV0000411,S000031,C10027,2024-01-01,49.0,AMOUNT,10.0,39.0,USD
INV0000412,S000031,C10027,2024-02-01,49.0,AMOUNT,25.0,24.0,USD
INV0000413,S000031,C10027,2024-03-01,49.0,AMOUNT,10.0,39.0,USD
INV0000414,S000032,C10027,2024-03-01,899.0,,0.0,899.0,USD
INV0000415,S000032,C10027,2024-04-01,899.0,,0.0,899.0,USD
INV0000416,S000032,C10027,2024-05-01,899.0,PERCENT,179.8,719.2,USD
INV0000417,S000032,C10027,2024-06-01,899.0,AMOUNT,5.0,894.0,USD
INV0000418,S000032,C10027,2024-07-01,899.0,,0.0,899.0,USD
INV0000419,S000032,C10027,2024-08-01,899.0,AMOUNT,10.0,889.0,USD
INV0000420,S000032,C10027,2024-09-01,899.0,PERCENT,224.75,674.25,USD
INV0000421,S000032,C10027,2024-10-01,899.0,,0.0,899.0,USD
INV0000422,S000032,C10027,2024-11-01,899.0,PERCENT,134.85,764.15,USD
INV0000423,S000032,C10027,2024-12-01,899.0,PERCENT,89.9,809.1,USD
INV0000424,S000032,C10027,2025-01-01,899.0,PERCENT,89.9,809.1,USD
INV0000425,S000032,C10027,2025-02-01,899.0,PERCENT,134.85,764.15,USD
INV0000426,S000032,C10027,2025-03-01,899.0,AMOUNT,10.0,889.0,USD
INV0000427,S000032,C10027,2025-04-01,899.0,PERCENT,89.9,809.1,USD
INV0000428,S000032,C10027,2025-05-01,899.0,PERCENT,134.85,764.15,USD
INV0000429,S000032,C10027,2025-06-01,899.0,PERCENT,89.9,809.1,USD
INV0000430,S000032,C10027,2025-07-01,899.0,PERCENT,179.8,719.2,USD
INV0000431,S000032,C10027,2025-08-01,899.0,AMOUNT,25.0,874.0,USD
INV0000432,S000032,C10027,2025-09-01,899.0,AMOUNT,10.0,889.0,USD
INV0000433,S000033,C10028,2023-01-01,199.0,AMOUNT,5.0,194.0,USD
INV0000434,S000033,C10028,2023-02-01,199.0,AMOUNT,15.0,184.0,USD
INV0000435,S000033,C10028,2023-03-01,199.0,,0.0,199.0,USD
INV0000436,S000033,C10028,2023-04-01,199.0,PERCENT,49.75,149.25,USD
INV0000437,S000033,C10028,2023-05-01,199.0,,0.0,199.0,USD
INV0000438,S000033,C10028,2023-06-01,199.0,,0.0,199.0,USD
INV0000439,S000033,C10028,2023-07-01,199.0,PERCENT,39.8,159.2,USD
INV0000440,S000033,C10028,2023-08-01,199.0,PERCENT,19.9,179.1,USD
INV0000441,S000033,C10028,2023-09-01,199.0,,0.0,199.0,USD
INV0000442,S000034,C10028,2023-09-01,199.0,AMOUNT,25.0,174.0,USD
INV0000443,S000034,C10028,2023-10-01,199.0,,0.0,199.0,USD
INV0000444,S000034,C10028,2023-11-01,199.0,PERCENT,29.85,169.15,USD
INV0000445,S000034,C10028,2023-12-01,199.0,,0.0,199.0,USD
INV0000446,S000034,C10028,2024-01-01,199.0,AMOUNT,10.0,189.0,USD
INV0000447,S000034,C10028,2024-02-01,199.0,AMOUNT,10.0,189.0,USD
INV0000448,S000034,C10028,2024-03-01,199.0,PERCENT,49.75,149.25,USD
INV0000449,S000034,C10028,2024-04-01,199.0,PERCENT,29.85,169.15,USD
INV0000450,S000034,C10028,2024-05-01,199.0,PERCENT,29.85,169.15,USD
INV0000451,S000034,C10028,2024-06-01,199.0,AMOUNT,25.0,174.0,USD
INV0000452,S000034,C10028,2024-07-01,199.0,PERCENT,49.75,149.25,USD
INV0000453,S000034,C10028,2024-08-01,199.0,,0.0,199.0,USD
INV0000454,S000034,C10028,2024-09-01,199.0,,0.0,199.0,USD
INV0000455,S000034,C10028,2024-10-01,199.0,PERCENT,39.8,159.2,USD
INV0000456,S000034,C10028,2024-11-01,199.0,AMOUNT,15.0,184.0,USD
INV0000457,S000034,C10028,2024-12-01,199.0,PERCENT,49.75,149.25,USD
INV0000458,S000034,C10028,2025-01-01,199.0,PERCENT,19.9,179.1,USD
INV0000459,S000034,C10028,2025-02-01,199.0,PERCENT,29.85,169.15,USD
INV0000460,S000034,C10028,2025-03-01,199.0,PERCENT,19.9,179.1,USD
INV0000461,S000034,C10028,2025-04-01,199.0,AMOUNT,15.0,184.0,USD
INV0000462,S000034,C10028,2025-05-01,199.0,AMOUNT,15.0,184.0,USD
INV0000463,S000034,C10028,2025-06-01,199.0,AMOUNT,5.0,194.0,USD
INV0000464,S000034,C10028,2025-07-01,199.0,,0.0,199.0,USD
INV0000465,S000034,C10028,2025-08-01,199.0,,0.0,199.0,USD
INV0000466,S000034,C10028,2025-09-01,199.0,PERCENT,39.8,159.2,USD
INV0000467,S000035,C10029,2025-02-01,49.0,,0.0,49.0,USD
INV0000468,S000035,C10029,2025-03-01,49.0,,0.0,49.0,USD
INV0000469,S000035,C10029,2025-04-01,49.0,,0.0,49.0,USD
INV0000470,S000035,C10029,2025-05-01,49.0,PERCENT,7.35,41.65,USD
INV0000471,S000035,C10029,2025-06-01,49.0,PERCENT,7.35,41.65,USD
INV0000472,S000035,C10029,2025-07-01,49.0,AMOUNT,5.0,44.0,USD
INV0000473,S000035,C10029,2025-08-01,49.0,AMOUNT,15.0,34.0,USD
INV0000474,S000035,C10029,2025-09-01,49.0,PERCENT,7.35,41.65,USD
INV0000475,S000036,C10030,2024-03-01,199.0,,0.0,199.0,USD
INV0000476,S000036,C10030,2024-04-01,199.0,PERCENT,19.9,179.1,USD
INV0000477,S000036,C10030,2024-05-01,199.0,,0.0,199.0,USD
INV0000478,S000036,C10030,2024-06-01,199.0,PERCENT,29.85,169.15,USD
INV0000479,S000036,C10030,2024-07-01,199.0,PERCENT,49.75,149.25,USD
INV0000480,S000036,C10030,2024-08-01,199.0,,0.0,199.0,USD
INV0000481,S000036,C10030,2024-09-01,199.0,PERCENT,29.85,169.15,USD
INV0000482,S000036,C10030,2024-10-01,199.0,PERCENT,29.85,169.15,USD
INV0000483,S000036,C10030,2024-11-01,199.0,,0.0,199.0,USD
INV0000484,S000036,C10030,2024-12-01,199.0,AMOUNT,5.0,194.0,USD
INV0000485,S000036,C10030,2025-01-01,199.0,PERCENT,49.75,149.25,USD
INV0000486,S000036,C10030,2025-02-01,199.0,AMOUNT,25.0,174.0,USD
INV0000487,S000036,C10030,2025-03-01,199.0,PERCENT,49.75,149.25,USD
INV0000488,S000036,C10030,2025-04-01,199.0,PERCENT,49.75,149.25,USD
INV0000489,S000036,C10030,2025-05-01,199.0,,0.0,199.0,USD
INV0000490,S000036,C10030,2025-06-01,199.0,AMOUNT,15.0,184.0,USD
INV0000491,S000036,C10030,2025-07-01,199.0,AMOUNT,5.0,194.0,USD
INV0000492,S000036,C10030,2025-08-01,199.0,AMOUNT,5.0,194.0,USD
INV0000493,S000036,C10030,2025-09-01,199.0,AMOUNT,15.0,184.0,USD
INV0000494,S000037,C10031,2023-02-01,199.0,AMOUNT,25.0,174.0,USD
INV0000495,S000037,C10031,2023-03-01,199.0,,0.0,199.0,USD
INV0000496,S000037,C10031,2023-04-01,199.0,,0.0,199.0,USD
INV0000497,S000037,C10031,2023-05-01,199.0,PERCENT,29.85,169.15,USD
INV0000498,S000037,C10031,2023-06-01,199.0,,0.0,199.0,USD
INV0000499,S000037,C10031,2023-07-01,199.0,PERCENT,39.8,159.2,USD
INV0000500,S000037,C10031,2023-08-01,199.0,AMOUNT,10.0,189.0,USD
INV0000501,S000037,C10031,2023-09-01,199.0,PERCENT,39.8,159.2,USD
INV0000502,S000037,C10031,2023-10-01,199.0,PERCENT,19.9,179.1,USD
INV0000503,S000037,C10031,2023-11-01,199.0,PERCENT,39.8,159.2,USD
INV0000504,S000038,C10031,2023-11-01,899.0,PERCENT,179.8,719.2,USD
INV0000505,S000038,C10031,2023-12-01,899.0,PERCENT,179.8,719.2,USD
INV0000506,S000038,C10031,2024-01-01,899.0,AMOUNT,25.0,874.0,USD
INV0000507,S000038,C10031,2024-02-01,899.0,PERCENT,134.85,764.15,USD
INV0000508,S000038,C10031,2024-03-01,899.0,AMOUNT,15.0,884.0,USD
INV0000509,S000038,C10031,2024-04-01,899.0,AMOUNT,5.0,894.0,USD
INV0000510,S000038,C10031,2024-05-01,899.0,PERCENT,224.75,674.25,USD
INV0000511,S000038,C10031,2024-06-01,899.0,AMOUNT,5.0,894.0,USD
INV0000512,S000038,C10031,2024-07-01,899.0,PERCENT,89.9,809.1,USD
INV0000513,S000038,C10031,2024-08-01,899.0,,0.0,899.0,USD
INV0000514,S000038,C10031,2024-09-01,899.0,PERCENT,89.9,809.1,USD
INV0000515,S000038,C10031,2024-10-01,899.0,AMOUNT,25.0,874.0,USD
INV0000516,S000038,C10031,2024-11-01,899.0,,0.0,899.0,USD
INV0000517,S000038,C10031,2024-12-01,899.0,AMOUNT,5.0,894.0,USD
INV0000518,S000038,C10031,2025-01-01,899.0,,0.0,899.0,USD
INV0000519,S000038,C10031,2025-02-01,899.0,AMOUNT,25.0,874.0,USD
INV0000520,S000038,C10031,2025-03-01,899.0,,0.0,899.0,USD
INV0000521,S000038,C10031,2025-04-01,899.0,AMOUNT,10.0,889.0,USD
INV0000522,S000038,C10031,2025-05-01,899.0,PERCENT,89.9,809.1,USD
INV0000523,S000038,C10031,2025-06-01,899.0,,0.0,899.0,USD
INV0000524,S000038,C10031,2025-07-01,899.0,,0.0,899.0,USD
INV0000525,S000038,C10031,2025-08-01,899.0,AMOUNT,15.0,884.0,USD
INV0000526,S000038,C10031,2025-09-01,899.0,,0.0,899.0,USD
INV0000527,S000039,C10032,2024-12-01,49.0,PERCENT,4.9,44.1,USD
INV0000528,S000039,C10032,2025-01-01,49.0,PERCENT,4.9,44.1,USD
INV0000529,S000039,C10032,2025-02-01,49.0,AMOUNT,5.0,44.0,USD
INV0000530,S000039,C10032,2025-03-01,49.0,AMOUNT,5.0,44.0,USD
INV0000531,S000039,C10032,2025-04-01,49.0,PERCENT,12.25,36.75,USD
INV0000532,S000039,C10032,2025-05-01,49.0,,0.0,49.0,USD
INV0000533,S000039,C10032,2025-06-01,49.0,AMOUNT,25.0,24.0,USD
INV0000534,S000039,C10032,2025-07-01,49.0,AMOUNT,10.0,39.0,USD
INV0000535,S000039,C10032,2025-08-01,49.0,PERCENT,4.9,44.1,USD
INV0000536,S000039,C10032,2025-09-01,49.0,AMOUNT,25.0,24.0,USD
INV0000537,S000040,C10033,2023-11-01,199.0,,0.0,199.0,USD
INV0000538,S000040,C10033,2023-12-01,199.0,,0.0,199.0,USD
INV0000539,S000040,C10033,2024-01-01,199.0,,0.0,199.0,USD
INV0000540,S000040,C10033,2024-02-01,199.0,AMOUNT,5.0,194.0,USD
INV0000541,S000040,C10033,2024-03-01,199.0,,0.0,199.0,USD
INV0000542,S000040,C10033,2024-04-01,199.0,,0.0,199.0,USD
INV0000543,S000040,C10033,2024-05-01,199.0,PERCENT,19.9,179.1,USD
INV0000544,S000040,C10033,2024-06-01,199.0,AMOUNT,10.0,189.0,USD
INV0000545,S000040,C10033,2024-07-01,199.0,AMOUNT,10.0,189.0,USD
INV0000546,S000040,C10033,2024-08-01,199.0,,0.0,199.0,USD
INV0000547,S000040,C10033,2024-09-01,199.0,AMOUNT,10.0,189.0,USD
INV0000548,S000040,C10033,2024-10-01,199.0,,0.0,199.0,USD
INV0000549,S000040,C10033,2024-11-01,199.0,AMOUNT,25.0,174.0,USD
INV0000550,S000040,C10033,2024-12-01,199.0,AMOUNT,15.0,184.0,USD
INV0000551,S000040,C10033,2025-01-01,199.0,AMOUNT,5.0,194.0,USD
INV0000552,S000040,C10033,2025-02-01,199.0,,0.0,199.0,USD
INV0000553,S000040,C10033,2025-03-01,199.0,AMOUNT,5.0,194.0,USD
INV0000554,S000040,C10033,2025-04-01,199.0,PERCENT,39.8,159.2,USD
INV0000555,S000040,C10033,2025-05-01,199.0,AMOUNT,10.0,189.0,USD
INV0000556,S000040,C10033,2025-06-01,199.0,AMOUNT,5.0,194.0,USD
INV0000557,S000040,C10033,2025-07-01,199.0,PERCENT,49.75,149.25,USD
INV0000558,S000040,C10033,2025-08-01,199.0,AMOUNT,10.0,189.0,USD
INV0000559,S000040,C10033,2025-09-01,199.0,,0.0,199.0,USD
INV0000560,S000041,C10034,2025-04-01,49.0,AMOUNT,10.0,39.0,USD
INV0000561,S000041,C10034,2025-05-01,49.0,PERCENT,12.25,36.75,USD
INV0000562,S000041,C10034,2025-06-01,49.0,PERCENT,9.8,39.2,USD
INV0000563,S000042,C10035,2023-06-01,49.0,PERCENT,9.8,39.2,USD
INV0000564,S000042,C10035,2023-07-01,49.0,,0.0,49.0,USD
INV0000565,S000042,C10035,2023-08-01,49.0,AMOUNT,15.0,34.0,USD
INV0000566,S000042,C10035,2023-09-01,49.0,AMOUNT,5.0,44.0,USD
INV0000567,S000042,C10035,2023-10-01,49.0,AMOUNT,15.0,34.0,USD
INV0000568,S000042,C10035,2023-11-01,49.0,PERCENT,7.35,41.65,USD
INV0000569,S000043,C10035,2023-11-01,899.0,PERCENT,224.75,674.25,USD
INV0000570,S000043,C10035,2023-12-01,899.0,,0.0,899.0,USD
INV0000571,S000043,C10035,2024-01-01,899.0,PERCENT,89.9,809.1,USD
INV0000572,S000043,C10035,2024-02-01,899.0,PERCENT,179.8,719.2,USD
INV0000573,S000043,C10035,2024-03-01,899.0,,0.0,899.0,USD
INV0000574,S000043,C10035,2024-04-01,899.0,,0.0,899.0,USD
INV0000575,S000043,C10035,2024-05-01,899.0,,0.0,899.0,USD
INV0000576,S000043,C10035,2024-06-01,899.0,,0.0,899.0,USD
INV0000577,S000043,C10035,2024-07-01,899.0,AMOUNT,25.0,874.0,USD
INV0000578,S000043,C10035,2024-08-01,899.0,AMOUNT,5.0,894.0,USD
INV0000579,S000043,C10035,2024-09-01,899.0,AMOUNT,25.0,874.0,USD
INV0000580,S000043,C10035,2024-10-01,899.0,,0.0,899.0,USD
INV0000581,S000043,C10035,2024-11-01,899.0,,0.0,899.0,USD
INV0000582,S000043,C10035,2024-12-01,899.0,AMOUNT,5.0,894.0,USD
INV0000583,S000043,C10035,2025-01-01,899.0,PERCENT,224.75,674.25,USD
INV0000584,S000043,C10035,2025-02-01,899.0,,0.0,899.0,USD
INV0000585,S000043,C10035,2025-03-01,899.0,AMOUNT,5.0,894.0,USD
INV0000586,S000043,C10035,2025-04-01,899.0,PERCENT,89.9,809.1,USD
INV0000587,S000043,C10035,2025-05-01,899.0,PERCENT,89.9,809.1,USD
INV0000588,S000043,C10035,2025-06-01,899.0,PERCENT,179.8,719.2,USD
INV0000589,S000043,C10035,2025-07-01,899.0,PERCENT,224.75,674.25,USD
INV0000590,S000043,C10035,2025-08-01,899.0,AMOUNT,10.0,889.0,USD
INV0000591,S000043,C10035,2025-09-01,899.0,,0.0,899.0,USD
INV0000592,S000044,C10036,2023-07-01,899.0,,0.0,899.0,USD
INV0000593,S000044,C10036,2023-08-01,899.0,AMOUNT,15.0,884.0,USD
INV0000594,S000044,C10036,2023-09-01,899.0,AMOUNT,15.0,884.0,USD
INV0000595,S000044,C10036,2023-10-01,899.0,AMOUNT,10.0,889.0,USD
INV0000596,S000044,C10036,2023-11-01,899.0,,0.0,899.0,USD
INV0000597,S000044,C10036,2023-12-01,899.0,PERCENT,89.9,809.1,USD
INV0000598,S000044,C10036,2024-01-01,899.0,AMOUNT,25.0,874.0,USD
INV0000599,S000045,C10036,2024-01-01,199.0,,0.0,199.0,USD
INV0000600,S000045,C10036,2024-02-01,199.0,AMOUNT,5.0,194.0,USD
INV0000601,S000045,C10036,2024-03-01,199.0,PERCENT,19.9,179.1,USD
INV0000602,S000045,C10036,2024-04-01,199.0,,0.0,199.0,USD
INV0000603,S000045,C10036,2024-05-01,199.0,AMOUNT,25.0,174.0,USD
INV0000604,S000045,C10036,2024-06-01,199.0,AMOUNT,10.0,189.0,USD
INV0000605,S000045,C10036,2024-07-01,199.0,PERCENT,49.75,149.25,USD
INV0000606,S000045,C10036,2024-08-01,199.0,PERCENT,29.85,169.15,USD
INV0000607,S000045,C10036,2024-09-01,199.0,,0.0,199.0,USD
INV0000608,S000045,C10036,2024-10-01,199.0,,0.0,199.0,USD
INV0000609,S000045,C10036,2024-11-01,199.0,PERCENT,19.9,179.1,USD
INV0000610,S000045,C10036,2024-12-01,199.0,,0.0,199.0,USD
INV0000611,S000045,C10036,2025-01-01,199.0,,0.0,199.0,USD
INV0000612,S000045,C10036,2025-02-01,199.0,PERCENT,49.75,149.25,USD
INV0000613,S000045,C10036,2025-03-01,199.0,,0.0,199.0,USD
INV0000614,S000045,C10036,2025-04-01,199.0,AMOUNT,25.0,174.0,USD
INV0000615,S000045,C10036,2025-05-01,199.0,AMOUNT,5.0,194.0,USD
INV0000616,S000045,C10036,2025-06-01,199.0,PERCENT,29.85,169.15,USD
INV0000617,S000045,C10036,2025-07-01,199.0,,0.0,199.0,USD
INV0000618,S000045,C10036,2025-08-01,199.0,AMOUNT,25.0,174.0,USD
INV0000619,S000045,C10036,2025-09-01,199.0,PERCENT,29.85,169.15,USD
INV0000620,S000046,C10037,2025-08-01,49.0,,0.0,49.0,USD
INV0000621,S000046,C10037,2025-09-01,49.0,,0.0,49.0,USD
INV0000622,S000047,C10038,2023-04-01,199.0,,0.0,199.0,USD
INV0000623,S000047,C10038,2023-05-01,199.0,PERCENT,19.9,179.1,USD
INV0000624,S000047,C10038,2023-06-01,199.0,,0.0,199.0,USD
INV0000625,S000047,C10038,2023-07-01,199.0,PERCENT,49.75,149.25,USD
INV0000626,S000047,C10038,2023-08-01,199.0,,0.0,199.0,USD
INV0000627,S000047,C10038,2023-09-01,199.0,PERCENT,19.9,179.1,USD
INV0000628,S000047,C10038,2023-10-01,199.0,AMOUNT,15.0,184.0,USD
INV0000629,S000047,C10038,2023-11-01,199.0,AMOUNT,25.0,174.0,USD
INV0000630,S000047,C10038,2023-12-01,199.0,,0.0,199.0,USD
INV0000631,S000047,C10038,2024-01-01,199.0,PERCENT,39.8,159.2,USD
INV0000632,S000047,C10038,2024-02-01,199.0,PERCENT,19.9,179.1,USD
INV0000633,S000047,C10038,2024-03-01,199.0,PERCENT,49.75,149.25,USD
INV0000634,S000047,C10038,2024-04-01,199.0,PERCENT,29.85,169.15,USD
INV0000635,S000047,C10038,2024-05-01,199.0,AMOUNT,5.0,194.0,USD
INV0000636,S000047,C10038,2024-06-01,199.0,AMOUNT,10.0,189.0,USD
INV0000637,S000047,C10038,2024-07-01,199.0,,0.0,199.0,USD
INV0000638,S000047,C10038,2024-08-01,199.0,,0.0,199.0,USD
INV0000639,S000047,C10038,2024-09-01,199.0,,0.0,199.0,USD
INV0000640,S000047,C10038,2024-10-01,199.0,PERCENT,29.85,169.15,USD
INV0000641,S000047,C10038,2024-11-01,199.0,,0.0,199.0,USD
INV0000642,S000047,C10038,2024-12-01,199.0,,0.0,199.0,USD
INV0000643,S000047,C10038,2025-01-01,199.0,,0.0,199.0,USD
INV0000644,S000047,C10038,2025-02-01,199.0,PERCENT,39.8,159.2,USD
INV0000645,S000047,C10038,2025-03-01,199.0,PERCENT,19.9,179.1,USD
INV0000646,S000047,C10038,2025-04-01,199.0,PERCENT,29.85,169.15,USD
INV0000647,S000047,C10038,2025-05-01,199.0,,0.0,199.0,USD
INV0000648,S000047,C10038,2025-06-01,199.0,,0.0,199.0,USD
INV0000649,S000047,C10038,2025-07-01,199.0,AMOUNT,25.0,174.0,USD
INV0000650,S000047,C10038,2025-08-01,199.0,,0.0,199.0,USD
INV0000651,S000047,C10038,2025-09-01,199.0,,0.0,199.0,USD
INV0000652,S000048,C10039,2025-02-01,199.0,PERCENT,49.75,149.25,USD
INV0000653,S000048,C10039,2025-03-01,199.0,,0.0,199.0,USD
INV0000654,S000048,C10039,2025-04-01,199.0,PERCENT,39.8,159.2,USD
INV0000655,S000048,C10039,2025-05-01,199.0,,0.0,199.0,USD
INV0000656,S000048,C10039,2025-06-01,199.0,PERCENT,19.9,179.1,USD
INV0000657,S000048,C10039,2025-07-01,199.0,PERCENT,49.75,149.25,USD
INV0000658,S000048,C10039,2025-08-01,199.0,,0.0,199.0,USD
INV0000659,S000048,C10039,2025-09-01,199.0,,0.0,199.0,USD
INV0000660,S000049,C10040,2023-07-01,49.0,AMOUNT,10.0,39.0,USD
INV0000661,S000049,C10040,2023-08-01,49.0,PERCENT,9.8,39.2,USD
INV0000662,S000049,C10040,2023-09-01,49.0,PERCENT,7.35,41.65,USD
INV0000663,S000049,C10040,2023-10-01,49.0,PERCENT,9.8,39.2,USD
INV0000664,S000049,C10040,2023-11-01,49.0,,0.0,49.0,USD
INV0000665,S000049,C10040,2023-12-01,49.0,PERCENT,9.8,39.2,USD
INV0000666,S000049,C10040,2024-01-01,49.0,,0.0,49.0,USD
INV0000667,S000049,C10040,2024-02-01,49.0,AMOUNT,15.0,34.0,USD
INV0000668,S000049,C10040,2024-03-01,49.0,AMOUNT,5.0,44.0,USD
INV0000669,S000049,C10040,2024-04-01,49.0,AMOUNT,15.0,34.0,USD
INV0000670,S000049,C10040,2024-05-01,49.0,,0.0,49.0,USD
INV0000671,S000049,C10040,2024-06-01,49.0,,0.0,49.0,USD
INV0000672,S000049,C10040,2024-07-01,49.0,PERCENT,7.35,41.65,USD
INV0000673,S000049,C10040,2024-08-01,49.0,PERCENT,4.9,44.1,USD
INV0000674,S000049,C10040,2024-09-01,49.0,,0.0,49.0,USD
INV0000675,S000049,C10040,2024-10-01,49.0,PERCENT,7.35,41.65,USD
INV0000676,S000049,C10040,2024-11-01,49.0,,0.0,49.0,USD
INV0000677,S000049,C10040,2024-12-01,49.0,,0.0,49.0,USD
INV0000678,S000049,C10040,2025-01-01,49.0,,0.0,49.0,USD
INV0000679,S000049,C10040,2025-02-01,49.0,AMOUNT,5.0,44.0,USD
INV0000680,S000049,C10040,2025-03-01,49.0,AMOUNT,25.0,24.0,USD
INV0000681,S000049,C10040,2025-04-01,49.0,,0.0,49.0,USD
INV0000682,S000049,C10040,2025-05-01,49.0,,0.0,49.0,USD
INV0000683,S000049,C10040,2025-06-01,49.0,AMOUNT,10.0,39.0,USD
INV0000684,S000049,C10040,2025-07-01,49.0,PERCENT,7.35,41.65,USD
INV0000685,S000049,C10040,2025-08-01,49.0,,0.0,49.0,USD
INV0000686,S000049,C10040,2025-09-01,49.0,AMOUNT,25.0,24.0,USD
INV0000687,S000050,C10041,2025-08-01,199.0,,0.0,199.0,USD
